date,day_of_week,WeekStatus,NSM,Load_Type,Usage_kWh,Lagging_Current_Reactive_Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor
2018-11-21 03:00:00,Wednesday,Weekday,10800,Light_Load,11.944776288891209,2.465,0.226,0.00597,98.05,94.44
2018-11-21 03:15:00,Wednesday,Weekday,11700,Medium_Load,24.781809996358408,9.299,0.036,0.012463,67.83,97.44
2018-11-21 03:30:00,Wednesday,Weekday,12600,Light_Load,6.766584896259134,2.618,0.242,0.00334,96.47,92.82
2018-11-21 03:45:00,Wednesday,Weekday,13500,Light_Load,11.299941300991328,3.724,0.225,0.005476,86.7,96.35
2018-11-21 04:00:00,Wednesday,Weekday,14400,Medium_Load,26.62021396894857,8.201,0.411,0.013192,71.15,90.09
2018-11-21 04:15:00,Wednesday,Weekday,15300,Medium_Load,27.862011764919828,6.374,0.475,0.014114,83.25,92.06
2018-11-21 04:30:00,Wednesday,Weekday,16200,Medium_Load,26.239297087141416,8.832,0.103,0.013238,66.66,94.08
2018-11-21 04:45:00,Wednesday,Weekday,17100,Light_Load,7.761033818045245,2.708,0.074,0.00402,94.0,91.86
2018-11-21 05:00:00,Wednesday,Weekday,18000,Light_Load,7.73377204887279,2.614,0.275,0.00377,68.69,96.13
2018-11-21 05:15:00,Wednesday,Weekday,18900,Light_Load,6.935639010946275,1.498,0.121,0.00344,98.11,92.36
2018-11-21 05:30:00,Wednesday,Weekday,19800,Light_Load,9.20081431105914,3.287,0.024,0.004686,68.52,93.35
2018-11-21 05:45:00,Wednesday,Weekday,20700,Light_Load,7.46802416957193,1.835,0.111,0.003581,80.37,96.87
2018-11-21 06:00:00,Wednesday,Weekday,21600,Maximum_Load,55.76009808775019,14.079,2.47,0.027695,96.19,90.7
2018-11-21 06:15:00,Wednesday,Weekday,22500,Medium_Load,22.621900899911743,6.296,1.013,0.011182,92.2,90.74
2018-11-21 06:30:00,Wednesday,Weekday,23400,Maximum_Load,52.44508897558208,17.433,1.979,0.026153,79.44,99.1
2018-11-21 06:45:00,Wednesday,Weekday,24300,Medium_Load,26.75244763472826,8.376,0.117,0.013479,68.59,95.7
2018-11-21 07:00:00,Wednesday,Weekday,25200,Maximum_Load,56.16542059014648,19.142,2.588,0.028121,68.05,97.43
2018-11-21 07:15:00,Wednesday,Weekday,26100,Medium_Load,23.710141237772792,7.865,1.054,0.011922,91.53,92.43
2018-11-21 07:30:00,Wednesday,Weekday,27000,Medium_Load,29.13068171052481,9.91,0.203,0.014518,74.76,96.76
2018-11-21 07:45:00,Wednesday,Weekday,27900,Medium_Load,22.536771393208603,5.849,0.469,0.011138,68.67,97.44
2018-11-21 08:00:00,Wednesday,Weekday,28800,Maximum_Load,56.312007747970135,18.975,1.451,0.028158,90.55,95.04
2018-11-21 08:15:00,Wednesday,Weekday,29700,Medium_Load,26.373132019902535,9.475,0.002,0.013142,94.29,96.26
2018-11-21 08:30:00,Wednesday,Weekday,30600,Maximum_Load,55.16045323658797,11.642,0.807,0.027541,93.7,95.65
2018-11-21 08:45:00,Wednesday,Weekday,31500,Medium_Load,28.798554806478606,11.182,0.399,0.014463,97.9,96.44
2018-11-21 09:00:00,Wednesday,Weekday,32400,Maximum_Load,59.88179708425221,12.552,1.601,0.02995,73.0,97.24
2018-11-21 09:15:00,Wednesday,Weekday,33300,Medium_Load,21.547638808719256,7.562,0.008,0.010717,86.65,90.08
2018-11-21 09:30:00,Wednesday,Weekday,34200,Medium_Load,18.17470802443537,5.98,0.408,0.009088,83.53,95.28
2018-11-21 09:45:00,Wednesday,Weekday,35100,Maximum_Load,53.532447039966215,14.109,0.884,0.026663,67.93,98.98
2018-11-21 10:00:00,Wednesday,Weekday,36000,Medium_Load,22.051193828202358,6.518,0.614,0.010945,69.23,99.94
2018-11-21 10:15:00,Wednesday,Weekday,36900,Maximum_Load,53.68870315860343,20.595,1.003,0.026813,71.77,98.41
2018-11-21 10:30:00,Wednesday,Weekday,37800,Medium_Load,30.458572625953934,11.292,0.265,0.015078,91.4,90.78
2018-11-21 10:45:00,Wednesday,Weekday,38700,Medium_Load,33.08976181452998,9.038,1.266,0.016592,90.99,92.84
2018-11-21 11:00:00,Wednesday,Weekday,39600,Maximum_Load,52.1554728424843,14.481,0.282,0.025918,79.45,97.21
2018-11-21 11:15:00,Wednesday,Weekday,40500,Maximum_Load,55.672778436851054,13.53,1.574,0.027724,82.16,90.85
2018-11-21 11:30:00,Wednesday,Weekday,41400,Medium_Load,25.60511740428091,7.282,0.204,0.012744,80.48,97.77
2018-11-21 11:45:00,Wednesday,Weekday,42300,Maximum_Load,56.03726823322687,18.552,2.243,0.028037,72.82,93.3
2018-11-21 12:00:00,Wednesday,Weekday,43200,Maximum_Load,50.88855996169501,14.776,1.201,0.025424,82.97,97.49
2018-11-21 12:15:00,Wednesday,Weekday,44100,Maximum_Load,58.70738080461566,20.253,2.038,0.029086,66.93,96.34
2018-11-21 12:30:00,Wednesday,Weekday,45000,Maximum_Load,57.70583956705412,20.855,0.751,0.028773,85.86,95.55
2018-11-21 12:45:00,Wednesday,Weekday,45900,Maximum_Load,53.5598868934123,14.141,0.222,0.02692,94.72,92.05
2018-11-21 13:00:00,Wednesday,Weekday,46800,Maximum_Load,58.69228328016504,19.47,1.031,0.029391,84.24,96.87
2018-11-21 13:15:00,Wednesday,Weekday,47700,Maximum_Load,50.67433478021405,15.643,1.081,0.025218,93.89,97.95
2018-11-21 13:30:00,Wednesday,Weekday,48600,Medium_Load,19.92019454961594,4.395,0.754,0.009902,68.99,91.86
2018-11-21 13:45:00,Wednesday,Weekday,49500,Maximum_Load,55.79453751030207,14.392,0.756,0.027976,85.2,99.12
2018-11-21 14:00:00,Wednesday,Weekday,50400,Medium_Load,26.29373912515376,5.903,1.205,0.013094,68.33,90.7
2018-11-21 14:15:00,Wednesday,Weekday,51300,Maximum_Load,54.50853492482571,19.663,2.512,0.027153,93.46,90.02
2018-11-21 14:30:00,Wednesday,Weekday,52200,Light_Load,11.322052992336506,3.849,0.192,0.005578,72.14,95.08
2018-11-21 14:45:00,Wednesday,Weekday,53100,Medium_Load,23.027529987069723,8.304,0.266,0.011538,70.68,93.54
2018-11-21 15:00:00,Wednesday,Weekday,54000,Light_Load,11.613144746501643,3.813,0.444,0.005839,72.64,98.6
2018-11-21 15:15:00,Wednesday,Weekday,54900,Maximum_Load,57.36428811513764,17.422,1.366,0.0288,95.32,96.89
2018-11-21 15:30:00,Wednesday,Weekday,55800,Medium_Load,30.58853950257022,9.026,0.758,0.015313,75.56,98.71
2018-11-21 15:45:00,Wednesday,Weekday,56700,Medium_Load,19.68125469770789,5.259,0.778,0.009898,90.56,96.23
2018-11-21 16:00:00,Wednesday,Weekday,57600,Maximum_Load,53.54097512230675,20.086,1.15,0.026726,84.67,98.1
2018-11-21 16:15:00,Wednesday,Weekday,58500,Maximum_Load,52.28139821788037,15.329,1.306,0.026056,98.33,90.84
2018-11-21 16:30:00,Wednesday,Weekday,59400,Medium_Load,27.330865662320758,6.638,1.059,0.013566,84.27,98.27
2018-11-21 16:45:00,Wednesday,Weekday,60300,Light_Load,12.719098913233479,4.444,0.146,0.006332,70.52,93.89
2018-11-21 17:00:00,Wednesday,Weekday,61200,Maximum_Load,53.883895383686514,14.414,2.485,0.026895,83.89,93.36
2018-11-21 17:15:00,Wednesday,Weekday,62100,Medium_Load,26.79818983185142,6.557,0.828,0.013277,91.35,93.73
2018-11-21 17:30:00,Wednesday,Weekday,63000,Medium_Load,29.330856977827814,10.507,0.965,0.014583,88.0,95.26
2018-11-21 17:45:00,Wednesday,Weekday,63900,Medium_Load,25.978706170899684,7.521,1.245,0.013175,78.87,94.26
2018-11-21 18:00:00,Wednesday,Weekday,64800,Medium_Load,27.104372538950084,6.521,0.095,0.013461,97.57,99.8
2018-11-21 18:15:00,Wednesday,Weekday,65700,Medium_Load,19.050247479019905,6.372,0.222,0.009504,69.6,95.16
2018-11-21 18:30:00,Wednesday,Weekday,66600,Maximum_Load,59.69753766927847,21.693,1.896,0.029575,98.76,92.43
2018-11-21 18:45:00,Wednesday,Weekday,67500,Maximum_Load,54.10370086129032,15.149,0.346,0.027007,86.24,97.15
2018-11-21 19:00:00,Wednesday,Weekday,68400,Medium_Load,33.00925562074109,8.139,0.658,0.0166,92.25,99.19
2018-11-21 19:15:00,Wednesday,Weekday,69300,Maximum_Load,52.447486638359045,10.746,1.592,0.026185,83.36,90.61
2018-11-21 19:30:00,Wednesday,Weekday,70200,Medium_Load,26.42371147423538,9.873,0.197,0.013112,88.66,98.07
2018-11-21 19:45:00,Wednesday,Weekday,71100,Medium_Load,27.476644909404047,7.956,0.507,0.013632,92.67,94.5
2018-11-21 20:00:00,Wednesday,Weekday,72000,Maximum_Load,47.49539937782367,17.935,1.271,0.023792,67.19,96.36
2018-11-21 20:15:00,Wednesday,Weekday,72900,Medium_Load,30.332203757105532,10.341,1.128,0.01526,95.11,93.65
2018-11-21 20:30:00,Wednesday,Weekday,73800,Light_Load,10.229298902909594,3.057,0.024,0.005355,85.68,92.76
2018-11-21 20:45:00,Wednesday,Weekday,74700,Light_Load,3.516663199763256,1.195,0.03,0.001481,82.36,92.89
2018-11-21 21:00:00,Wednesday,Weekday,75600,Maximum_Load,56.109239603274666,14.713,1.004,0.027977,91.43,92.93
2018-11-21 21:15:00,Wednesday,Weekday,76500,Medium_Load,26.091871421351172,6.248,0.082,0.013048,99.0,98.83
2018-11-21 21:30:00,Wednesday,Weekday,77400,Medium_Load,24.596919409246247,5.661,0.626,0.012388,70.63,94.87
2018-11-21 21:45:00,Wednesday,Weekday,78300,Medium_Load,23.211839675040622,8.9,0.97,0.011735,97.1,97.19
2018-11-21 22:00:00,Wednesday,Weekday,79200,Light_Load,7.7959347145873945,2.72,0.227,0.003823,76.92,99.8
2018-11-21 22:15:00,Wednesday,Weekday,80100,Medium_Load,27.583994553024418,10.681,1.278,0.013751,95.17,92.93
2018-11-21 22:30:00,Wednesday,Weekday,81000,Light_Load,10.462634941266405,3.691,0.281,0.005172,89.3,90.01
2018-11-21 22:45:00,Wednesday,Weekday,81900,Medium_Load,25.025461679371617,6.938,0.671,0.01255,75.21,97.51
2018-11-21 23:00:00,Wednesday,Weekday,82800,Medium_Load,25.68595393484682,9.955,1.056,0.01293,75.97,93.9
2018-11-21 23:15:00,Wednesday,Weekday,83700,Medium_Load,24.61888565851751,7.819,1.182,0.012412,77.34,98.66
2018-11-21 23:30:00,Wednesday,Weekday,84600,Light_Load,5.081072990734615,1.967,0.228,0.002573,77.45,93.21
2018-11-21 23:45:00,Wednesday,Weekday,85500,Medium_Load,24.828140927809354,6.017,0.204,0.012308,86.14,91.0
2018-11-22 00:00:00,Thursday,Weekday,0,Light_Load,5.79625910198946,1.591,0.288,0.002958,83.64,95.43
2018-11-22 00:15:00,Thursday,Weekday,900,Light_Load,5.013396804063227,1.379,0.089,0.002737,74.95,96.62
2018-11-22 00:30:00,Thursday,Weekday,1800,Medium_Load,17.742876847963927,3.569,0.296,0.009003,73.78,94.32
2018-11-22 00:45:00,Thursday,Weekday,2700,Medium_Load,23.773493491622148,8.044,0.855,0.011796,93.78,97.9
2018-11-22 01:00:00,Thursday,Weekday,3600,Light_Load,10.356417407010696,3.931,0.252,0.005275,66.47,98.66
2018-11-22 01:15:00,Thursday,Weekday,4500,Medium_Load,28.6693538596939,10.998,0.127,0.014596,98.34,90.25
2018-11-22 01:30:00,Thursday,Weekday,5400,Light_Load,,3.356,0.39,0.004826,69.31,98.42
2018-11-22 01:45:00,Thursday,Weekday,6300,Light_Load,4.113467617836465,1.032,0.178,0.001979,85.98,97.77
2018-11-22 02:00:00,Thursday,Weekday,7200,Light_Load,7.535860701436248,2.088,0.318,0.003724,89.73,90.49
2018-11-22 02:15:00,Thursday,Weekday,8100,Light_Load,4.535343007366302,1.207,0.124,0.002318,72.64,99.07
2018-11-22 02:30:00,Thursday,Weekday,9000,Light_Load,13.728236717977737,3.979,0.203,0.006775,65.21,92.67
2018-11-22 02:45:00,Thursday,Weekday,9900,Light_Load,6.838220925009374,1.991,0.292,0.003411,71.29,98.45
2018-11-22 03:00:00,Thursday,Weekday,10800,Light_Load,6.517144451997268,2.464,0.293,0.003257,74.59,94.0
2018-11-22 03:15:00,Thursday,Weekday,11700,Light_Load,10.76852817018787,2.379,0.494,0.00542,76.46,98.88
2018-11-22 03:30:00,Thursday,Weekday,12600,Light_Load,7.882714888776575,2.771,0.266,0.003876,86.71,96.71
2018-11-22 03:45:00,Thursday,Weekday,13500,Light_Load,11.214923150380173,3.531,0.3,0.005836,97.16,95.76
2018-11-22 04:00:00,Thursday,Weekday,14400,Light_Load,4.630617289674303,1.563,0.001,0.002283,83.99,94.16
2018-11-22 04:15:00,Thursday,Weekday,15300,Light_Load,8.267061640077591,3.131,0.051,0.004283,65.45,91.39
2018-11-22 04:30:00,Thursday,Weekday,16200,Light_Load,9.521831392447293,3.697,0.232,0.004883,97.68,97.01
2018-11-22 04:45:00,Thursday,Weekday,17100,Light_Load,0.14631607160876392,0.03,0.005,7.8e-05,65.82,94.87
2018-11-22 05:00:00,Thursday,Weekday,18000,Light_Load,5.9520375036369835,2.207,0.015,0.002771,86.08,95.42
2018-11-22 05:15:00,Thursday,Weekday,18900,Light_Load,6.158514758238034,1.455,0.166,0.003031,96.02,95.33
2018-11-22 05:30:00,Thursday,Weekday,19800,Medium_Load,25.165704509188586,5.815,0.575,0.012587,84.73,98.0
2018-11-22 05:45:00,Thursday,Weekday,20700,Light_Load,7.0695832847547555,2.699,0.051,0.003632,77.92,90.88
2018-11-22 06:00:00,Thursday,Weekday,21600,Medium_Load,25.88816862547464,10.05,0.54,0.012899,86.15,98.03
2018-11-22 06:15:00,Thursday,Weekday,22500,Maximum_Load,54.29656608126731,15.158,0.966,0.027097,90.82,90.71
2018-11-22 06:30:00,Thursday,Weekday,23400,Maximum_Load,58.44223335848229,12.404,2.389,0.029186,79.21,93.3
2018-11-22 06:45:00,Thursday,Weekday,24300,Maximum_Load,61.33213410614516,22.25,0.601,0.030693,85.68,99.9
2018-11-22 07:00:00,Thursday,Weekday,25200,Medium_Load,20.498321480148974,7.569,1.009,0.010296,88.73,98.31
2018-11-22 07:15:00,Thursday,Weekday,26100,Maximum_Load,55.074076573979,13.324,2.485,0.027489,74.88,95.88
2018-11-22 07:30:00,Thursday,Weekday,27000,Medium_Load,28.25902297056501,11.206,1.034,0.014081,73.46,92.45
2018-11-22 07:45:00,Thursday,Weekday,27900,Medium_Load,22.891227150656892,8.174,0.916,0.011396,98.4,96.76
2018-11-22 08:00:00,Thursday,Weekday,28800,Maximum_Load,55.839530413076524,16.159,0.271,0.027944,83.22,98.58
2018-11-22 08:15:00,Thursday,Weekday,29700,Medium_Load,23.860528916324903,6.935,0.918,0.012059,73.14,97.15
2018-11-22 08:30:00,Thursday,Weekday,30600,Maximum_Load,51.98971760552273,13.929,0.522,0.026201,86.03,97.57
2018-11-22 08:45:00,Thursday,Weekday,31500,Maximum_Load,51.94970895129041,18.11,2.297,0.02601,85.9,92.03
2018-11-22 09:00:00,Thursday,Weekday,32400,Maximum_Load,47.58717732730404,15.408,0.948,0.02381,96.98,94.93
2018-11-22 09:15:00,Thursday,Weekday,33300,Maximum_Load,55.49799129926495,19.761,1.907,0.027803,97.49,92.86
2018-11-22 09:30:00,Thursday,Weekday,34200,Maximum_Load,55.69545923257506,17.119,2.152,0.027998,84.65,93.11
2018-11-22 09:45:00,Thursday,Weekday,35100,Medium_Load,22.14448841407227,4.66,0.565,0.010802,68.13,99.46
2018-11-22 10:00:00,Thursday,Weekday,36000,Maximum_Load,54.160524472334316,20.319,1.142,0.026952,84.86,96.2
2018-11-22 10:15:00,Thursday,Weekday,36900,Medium_Load,20.67326475553422,6.006,0.434,0.010476,76.66,92.07
2018-11-22 10:30:00,Thursday,Weekday,37800,Maximum_Load,56.59759663001627,19.56,2.46,0.028207,87.24,92.76
2018-11-22 10:45:00,Thursday,Weekday,38700,Medium_Load,-999.0,5.956,1.162,0.011884,79.63,98.39
2018-11-22 11:00:00,Thursday,Weekday,39600,Maximum_Load,57.31177028118361,14.411,2.018,0.028686,81.98,90.84
2018-11-22 11:15:00,Thursday,Weekday,40500,Medium_Load,24.033637318979054,6.563,0.559,0.012013,93.48,99.84
2018-11-22 11:30:00,Thursday,Weekday,41400,Medium_Load,22.036900451639482,5.923,0.259,0.010982,91.56,96.51
2018-11-22 11:45:00,Thursday,Weekday,42300,Maximum_Load,53.392241898165175,13.661,1.352,0.026535,79.17,93.54
2018-11-22 12:00:00,Thursday,Weekday,43200,Maximum_Load,59.52430352340754,15.723,0.398,0.029676,67.37,98.41
2018-11-22 12:15:00,Thursday,Weekday,44100,Maximum_Load,61.288218485549855,13.97,2.715,0.030722,69.07,99.23
2018-11-22 12:30:00,Thursday,Weekday,45000,Maximum_Load,50.478920415560424,10.226,2.103,0.025242,95.94,95.73
2018-11-22 12:45:00,Thursday,Weekday,45900,Maximum_Load,57.71715639667259,22.814,2.242,0.028996,76.01,98.83
2018-11-22 13:00:00,Thursday,Weekday,46800,Medium_Load,21.675197441584167,4.658,0.131,0.010907,93.59,96.51
2018-11-22 13:15:00,Thursday,Weekday,47700,Maximum_Load,52.72034886108239,14.277,1.377,0.026316,95.21,93.87
2018-11-22 13:30:00,Thursday,Weekday,48600,Maximum_Load,55.62694090752681,20.419,1.256,0.027866,70.73,99.48
2018-11-22 13:45:00,Thursday,Weekday,49500,Maximum_Load,56.46801682987695,11.34,0.648,0.028253,79.54,92.39
2018-11-22 14:00:00,Thursday,Weekday,50400,Light_Load,5.815394443332589,2.07,0.193,0.002915,79.98,99.86
2018-11-22 14:15:00,Thursday,Weekday,51300,Medium_Load,26.830445594231804,7.619,1.22,0.0133,85.68,94.13
2018-11-22 14:30:00,Thursday,Weekday,52200,Medium_Load,28.552669210571256,6.931,0.818,0.014086,79.86,99.42
2018-11-22 14:45:00,Thursday,Weekday,53100,Medium_Load,27.185429010842164,6.257,1.246,0.013575,87.75,92.51
2018-11-22 15:00:00,Thursday,Weekday,54000,Medium_Load,22.101324248808254,8.111,0.933,0.010963,98.01,95.0
2018-11-22 15:15:00,Thursday,Weekday,54900,Maximum_Load,53.66591060689389,13.817,1.117,0.02682,76.09,99.21
2018-11-22 15:30:00,Thursday,Weekday,55800,Maximum_Load,57.62573645842816,16.997,0.147,0.028801,88.74,95.83
2018-11-22 15:45:00,Thursday,Weekday,56700,Maximum_Load,59.65417061787108,16.201,1.355,0.029974,93.04,98.45
2018-11-22 16:00:00,Thursday,Weekday,57600,Maximum_Load,51.187161509592634,19.12,1.171,0.025588,68.99,93.77
2018-11-22 16:15:00,Thursday,Weekday,58500,Light_Load,8.908285671227752,2.037,0.168,0.004434,85.95,94.04
2018-11-22 16:30:00,Thursday,Weekday,59400,Maximum_Load,57.20289636024072,22.695,0.635,0.028681,75.14,96.83
2018-11-22 16:45:00,Thursday,Weekday,60300,Medium_Load,20.810487392652266,4.242,0.512,0.010589,77.96,91.52
2018-11-22 17:00:00,Thursday,Weekday,61200,Medium_Load,28.05664436713336,6.729,1.064,0.0139,70.23,90.62
2018-11-22 17:15:00,Thursday,Weekday,62100,Medium_Load,31.344567156761386,9.236,0.802,0.015735,95.9,90.24
2018-11-22 17:30:00,Thursday,Weekday,63000,Maximum_Load,56.99148372091595,13.387,0.954,0.028581,90.03,93.9
2018-11-22 17:45:00,Thursday,Weekday,63900,Medium_Load,26.697069655038725,6.667,0.175,0.013462,77.79,97.5
2018-11-22 18:00:00,Thursday,Weekday,64800,Maximum_Load,52.74628759641209,20.964,1.774,0.026436,69.49,94.86
2018-11-22 18:15:00,Thursday,Weekday,65700,Medium_Load,23.528960302275358,7.587,1.019,0.01177,76.37,97.7
2018-11-22 18:30:00,Thursday,Weekday,66600,Light_Load,6.0582922712890195,1.266,0.153,0.002917,83.12,90.64
2018-11-22 18:45:00,Thursday,Weekday,67500,Light_Load,5.346739089623449,1.579,0.035,0.00284,92.39,90.77
2018-11-22 19:00:00,Thursday,Weekday,68400,Medium_Load,24.273570261606213,7.678,0.278,0.012243,80.59,92.03
2018-11-22 19:15:00,Thursday,Weekday,69300,Light_Load,8.927588342320908,2.374,0.317,0.004243,69.65,97.14
2018-11-22 19:30:00,Thursday,Weekday,70200,Light_Load,5.427212643440706,2.049,0.037,0.002788,88.1,90.14
2018-11-22 19:45:00,Thursday,Weekday,71100,Light_Load,6.95779614278222,2.519,0.177,0.003516,70.16,98.07
2018-11-22 20:00:00,Thursday,Weekday,72000,Medium_Load,25.956821771259847,7.288,0.04,0.012803,94.68,94.91
2018-11-22 20:15:00,Thursday,Weekday,72900,Maximum_Load,48.649707230311144,17.098,0.725,0.024369,97.63,92.35
2018-11-22 20:30:00,Thursday,Weekday,73800,Medium_Load,27.847819482411104,8.516,0.248,0.013803,92.16,91.05
2018-11-22 20:45:00,Thursday,Weekday,74700,Maximum_Load,55.63912649143675,20.178,1.208,0.027834,94.89,98.31
2018-11-22 21:00:00,Thursday,Weekday,75600,Maximum_Load,55.68011535453583,16.573,1.83,0.027878,76.03,97.6
2018-11-22 21:15:00,Thursday,Weekday,76500,Maximum_Load,58.46906645814179,12.998,1.096,0.029157,70.57,90.32
2018-11-22 21:30:00,Thursday,Weekday,77400,Medium_Load,27.814434379461947,7.289,0.93,0.013924,67.54,95.49
2018-11-22 21:45:00,Thursday,Weekday,78300,Light_Load,9.821849596429205,3.19,0.233,0.004887,80.23,93.08
2018-11-22 22:00:00,Thursday,Weekday,79200,Light_Load,8.838920451223405,3.462,0.338,0.004519,95.0,91.84
2018-11-22 22:15:00,Thursday,Weekday,80100,Light_Load,7.970689452327537,3.0,0.054,0.00397,87.12,95.65
2018-11-22 22:30:00,Thursday,Weekday,81000,Light_Load,6.257308287619479,2.302,0.2,0.003043,72.52,95.06
2018-11-22 22:45:00,Thursday,Weekday,81900,Medium_Load,22.1177053180556,6.841,0.967,0.010941,77.02,91.38
2018-11-22 23:00:00,Thursday,Weekday,82800,Medium_Load,26.161960398069862,6.211,1.185,0.013284,83.69,92.22
2018-11-22 23:15:00,Thursday,Weekday,83700,Medium_Load,26.18230730451706,5.331,1.182,0.012931,78.15,95.29
2018-11-22 23:30:00,Thursday,Weekday,84600,Light_Load,8.423431599495808,2.277,0.386,0.004198,96.22,92.93
2018-11-22 23:45:00,Thursday,Weekday,85500,Light_Load,3.9679946749989767,1.403,0.176,0.002215,97.19,96.44
2018-11-23 00:00:00,Friday,Weekday,0,Light_Load,,0.009,0.001,0.0,65.95,97.1
2018-11-23 00:15:00,Friday,Weekday,900,Light_Load,8.166790984793094,2.11,0.081,0.004293,91.13,91.06
2018-11-23 00:30:00,Friday,Weekday,1800,Light_Load,2.4982945502443066,0.56,0.063,0.001473,97.32,96.27
2018-11-23 00:45:00,Friday,Weekday,2700,Light_Load,8.953731405720331,3.061,0.122,0.004396,83.59,96.07
2018-11-23 01:00:00,Friday,Weekday,3600,Light_Load,13.845925767552608,3.563,0.237,0.006996,67.0,91.0
2018-11-23 01:15:00,Friday,Weekday,4500,Medium_Load,25.99367451549376,8.466,1.158,0.012917,67.36,94.99
2018-11-23 01:30:00,Friday,Weekday,5400,Light_Load,6.6904142248647505,2.039,0.319,0.003266,72.11,97.53
2018-11-23 01:45:00,Friday,Weekday,6300,Medium_Load,21.86249497761503,8.713,0.119,0.011021,88.68,99.17
2018-11-23 02:00:00,Friday,Weekday,7200,Light_Load,6.269956036330126,2.441,0.15,0.003133,71.41,92.74
2018-11-23 02:15:00,Friday,Weekday,8100,Light_Load,7.889293612963237,2.2,0.129,0.003898,83.16,92.69
2018-11-23 02:30:00,Friday,Weekday,9000,Light_Load,11.218748691297225,4.044,0.182,0.005709,81.85,92.64
2018-11-23 02:45:00,Friday,Weekday,9900,Light_Load,8.420744952451178,2.369,0.243,0.004223,78.94,94.57
2018-11-23 03:00:00,Friday,Weekday,10800,Light_Load,7.124846737839776,1.809,0.168,0.003433,88.08,98.59
2018-11-23 03:15:00,Friday,Weekday,11700,Light_Load,10.019191300287982,2.033,0.5,0.004988,77.26,90.37
2018-11-23 03:30:00,Friday,Weekday,12600,Medium_Load,29.428142954229084,10.116,1.039,0.014762,91.22,97.3
2018-11-23 03:45:00,Friday,Weekday,13500,Medium_Load,25.940614899954262,6.642,1.267,0.012971,76.59,93.56
2018-11-23 04:00:00,Friday,Weekday,14400,Light_Load,8.573686559720716,2.539,0.049,0.004353,76.83,94.8
2018-11-23 04:15:00,Friday,Weekday,15300,Light_Load,3.0201403849535655,0.704,0.087,0.001574,76.0,96.31
2018-11-23 04:30:00,Friday,Weekday,16200,Medium_Load,20.914634073642127,4.455,1.017,0.010449,87.26,93.35
2018-11-23 04:45:00,Friday,Weekday,17100,Medium_Load,20.530549105315913,7.175,0.34,0.010299,71.64,93.53
2018-11-23 05:00:00,Friday,Weekday,18000,Light_Load,7.426153532137217,1.921,0.194,0.00382,87.19,95.71
2018-11-23 05:15:00,Friday,Weekday,18900,Medium_Load,22.49863784156836,5.647,0.835,0.011178,68.28,95.25
2018-11-23 05:30:00,Friday,Weekday,19800,Light_Load,6.511860828603612,1.64,0.253,0.003301,85.14,96.67
2018-11-23 05:45:00,Friday,Weekday,20700,Light_Load,5.460579450584245,1.206,0.235,0.002585,83.02,96.37
2018-11-23 06:00:00,Friday,Weekday,21600,Maximum_Load,52.72547341475065,10.88,1.963,0.026531,95.54,90.66
2018-11-23 06:15:00,Friday,Weekday,22500,Maximum_Load,49.43761037083106,11.728,2.421,0.024751,84.25,94.84
2018-11-23 06:30:00,Friday,Weekday,23400,Maximum_Load,55.65997926774815,20.042,2.066,0.027866,65.41,91.88
2018-11-23 06:45:00,Friday,Weekday,24300,Maximum_Load,57.10046218039892,22.622,0.167,0.028479,80.84,92.7
2018-11-23 07:00:00,Friday,Weekday,25200,Medium_Load,25.209143982232654,7.637,0.916,0.01248,69.17,95.85
2018-11-23 07:15:00,Friday,Weekday,26100,Maximum_Load,56.094641151553695,20.256,1.034,0.028234,74.92,99.12
2018-11-23 07:30:00,Friday,Weekday,27000,Maximum_Load,56.39523844872889,14.157,1.418,0.028058,71.84,91.16
2018-11-23 07:45:00,Friday,Weekday,27900,Maximum_Load,56.275563619597506,18.954,1.226,0.028134,98.97,96.59
2018-11-23 08:00:00,Friday,Weekday,28800,Maximum_Load,57.539532436021545,21.762,1.647,0.028696,90.8,100.0
2018-11-23 08:15:00,Friday,Weekday,29700,Maximum_Load,58.572127312759825,18.943,2.606,0.029103,67.94,93.2
2018-11-23 08:30:00,Friday,Weekday,30600,Medium_Load,29.735006588849615,10.117,0.262,0.014828,90.74,90.18
2018-11-23 08:45:00,Friday,Weekday,31500,Medium_Load,19.222721095038317,4.23,0.757,0.009654,79.87,97.97
2018-11-23 09:00:00,Friday,Weekday,32400,Maximum_Load,56.40151390315729,15.31,2.706,0.028319,93.02,96.96
2018-11-23 09:15:00,Friday,Weekday,33300,Maximum_Load,,10.592,1.749,0.025594,71.38,96.49
2018-11-23 09:30:00,Friday,Weekday,34200,Medium_Load,29.21846467088696,6.815,1.08,0.014728,91.74,91.93
2018-11-23 09:45:00,Friday,Weekday,35100,Maximum_Load,55.19817406629943,14.325,1.06,0.027614,71.05,93.91
2018-11-23 10:00:00,Friday,Weekday,36000,Maximum_Load,55.82899580863976,21.81,1.422,0.027913,90.09,92.06
2018-11-23 10:15:00,Friday,Weekday,36900,Maximum_Load,55.351656628529284,11.519,2.04,0.027558,91.3,97.05
2018-11-23 10:30:00,Friday,Weekday,37800,Medium_Load,25.631129647043878,7.442,0.688,0.012813,78.21,92.69
